# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.251           	smoothSolver	8.31598860e-03	4.33371340e-04	2	1.12227150e-02	6.22800610e-04	2	false	GAMG	5.35927550e-03	3.84534880e-04	1	true
0.2515          	smoothSolver	8.28238190e-03	4.32683960e-04	2	1.12259150e-02	6.21942260e-04	2	false	GAMG	5.10555510e-03	3.66465410e-04	1	true
0.252           	smoothSolver	8.25141570e-03	4.28318140e-04	2	1.12234600e-02	6.21814640e-04	2	false	GAMG	4.72359760e-03	3.70369370e-04	1	true
0.2525          	smoothSolver	8.21932120e-03	4.21648180e-04	2	1.12196790e-02	6.18002440e-04	2	false	GAMG	5.70480700e-03	4.56864630e-04	1	true
0.253           	smoothSolver	8.19043000e-03	4.18173260e-04	2	1.12201660e-02	6.13313480e-04	2	false	GAMG	4.45242790e-03	3.31508700e-04	1	true
0.2535          	smoothSolver	8.15122870e-03	4.20858210e-04	2	1.12354790e-02	6.14669550e-04	2	false	GAMG	7.56423690e-03	5.72512540e-04	1	true
0.254           	smoothSolver	8.13506880e-03	4.22207050e-04	2	1.12562050e-02	6.11842290e-04	2	false	GAMG	5.98037220e-03	4.38182210e-04	1	true
0.2545          	smoothSolver	8.10405260e-03	4.16833890e-04	2	1.12804300e-02	6.07217890e-04	2	false	GAMG	4.69215090e-03	3.73599900e-04	1	true
0.255           	smoothSolver	8.07951830e-03	4.14960810e-04	2	1.12856170e-02	6.05161460e-04	2	false	GAMG	4.08439910e-03	2.81186970e-04	1	true
0.2555          	smoothSolver	8.09839650e-03	4.28424190e-04	2	1.13450090e-02	6.10374150e-04	2	false	GAMG	5.44337330e-03	2.99664390e-04	1	true
0.256           	smoothSolver	8.04405800e-03	4.16570880e-04	2	1.13530020e-02	5.93674490e-04	2	false	GAMG	6.00049340e-03	3.94147840e-04	1	true
0.2565          	smoothSolver	8.01835030e-03	4.07972180e-04	2	1.13435890e-02	5.88203040e-04	2	false	GAMG	5.40309500e-03	4.31750580e-04	1	true
0.257           	smoothSolver	7.97630650e-03	4.05083320e-04	2	1.13577390e-02	5.85178740e-04	2	false	GAMG	5.10882190e-03	3.75068920e-04	1	true
0.2575          	smoothSolver	7.94984900e-03	4.02633660e-04	2	1.13654050e-02	5.84586230e-04	2	false	GAMG	5.41880220e-03	4.22707910e-04	1	true
0.258           	smoothSolver	7.91029220e-03	3.97683230e-04	2	1.14140990e-02	5.83860400e-04	2	false	GAMG	8.43487010e-03	6.27028570e-04	1	true
0.2585          	smoothSolver	7.87307180e-03	3.91098060e-04	2	1.14169590e-02	5.81269250e-04	2	false	GAMG	8.14033220e-03	6.82935140e-04	1	true
0.259           	smoothSolver	7.84900100e-03	3.89654750e-04	2	1.14250570e-02	5.81895420e-04	2	false	GAMG	1.38388530e-02	1.11786080e-03	1	true
0.2595          	smoothSolver	7.82117510e-03	3.92320940e-04	2	1.14280170e-02	5.85317900e-04	2	false	GAMG	4.49795630e-03	3.53163140e-04	1	true
0.26            	smoothSolver	7.78873090e-03	3.93050880e-04	2	1.14364430e-02	5.83670670e-04	2	false	GAMG	1.71853110e-02	1.37088260e-03	1	true
0.2605          	smoothSolver	7.75952720e-03	3.94459190e-04	2	1.14581450e-02	5.84073540e-04	2	false	GAMG	1.88637840e-02	1.56308420e-03	1	true
0.261           	smoothSolver	7.73422730e-03	3.92307880e-04	2	1.14591040e-02	5.81825740e-04	2	false	GAMG	1.10156620e-02	8.33821060e-04	1	true
0.2615          	smoothSolver	7.70792270e-03	3.89512360e-04	2	1.14674790e-02	5.76466400e-04	2	false	GAMG	9.41137970e-03	7.14405770e-04	1	true
0.262           	smoothSolver	7.67777920e-03	3.90659270e-04	2	1.14720170e-02	5.81762010e-04	2	false	GAMG	1.14210820e-02	8.61406880e-04	1	true
0.2625          	smoothSolver	7.65494190e-03	3.92204740e-04	2	1.15051880e-02	5.79904580e-04	2	false	GAMG	1.52505010e-02	1.25681070e-03	1	true
0.263           	smoothSolver	7.62542170e-03	3.91890840e-04	2	1.14918770e-02	5.77754830e-04	2	false	GAMG	1.93561610e-02	1.54350580e-03	1	true
0.2635          	smoothSolver	7.60162580e-03	3.88208750e-04	2	1.14981950e-02	5.73699360e-04	2	false	GAMG	1.56206350e-02	1.22071620e-03	1	true
0.264           	smoothSolver	7.58516030e-03	3.84792810e-04	2	1.14927030e-02	5.73784740e-04	2	false	GAMG	1.93404250e-02	1.57936310e-03	1	true
0.2645          	smoothSolver	7.57028010e-03	3.82993540e-04	2	1.14755230e-02	5.75877830e-04	2	false	GAMG	1.55704140e-02	1.25844140e-03	1	true
0.265           	smoothSolver	7.54631280e-03	3.84272760e-04	2	1.14768850e-02	5.75770580e-04	2	false	GAMG	1.91011420e-02	1.58630290e-03	1	true
0.2655          	smoothSolver	7.52616340e-03	3.82300680e-04	2	1.14580030e-02	5.74952730e-04	2	false	GAMG	1.48668940e-02	1.16491980e-03	1	true
0.266           	smoothSolver	7.49497470e-03	3.81912580e-04	2	1.14573530e-02	5.76221240e-04	2	false	GAMG	2.07898380e-02	1.57148110e-03	1	true
0.2665          	smoothSolver	7.46453130e-03	3.78368180e-04	2	1.14427260e-02	5.71218730e-04	2	false	GAMG	1.26149280e-02	9.77910210e-04	1	true
0.267           	smoothSolver	7.44439740e-03	3.75834680e-04	2	1.14509270e-02	5.76574910e-04	2	false	GAMG	1.34277230e-02	1.07131090e-03	1	true
0.2675          	smoothSolver	7.43170090e-03	3.73864490e-04	2	1.14371530e-02	5.73112420e-04	2	false	GAMG	1.64450080e-02	1.21272360e-03	1	true
0.268           	smoothSolver	7.41296340e-03	3.70278990e-04	2	1.14566370e-02	5.67324330e-04	2	false	GAMG	1.63480760e-02	1.30738110e-03	1	true
0.2685          	smoothSolver	7.39543140e-03	3.71232080e-04	2	1.14585770e-02	5.74342150e-04	2	false	GAMG	1.73057240e-02	1.39443130e-03	1	true
0.269           	smoothSolver	7.38232490e-03	3.68718300e-04	2	1.14446430e-02	5.77202780e-04	2	false	GAMG	1.57658700e-02	1.23274570e-03	1	true
0.2695          	smoothSolver	7.37476110e-03	3.67615270e-04	2	1.14501870e-02	5.81023250e-04	2	false	GAMG	1.14339230e-02	9.09530090e-04	1	true
0.27            	smoothSolver	7.37001950e-03	3.67232840e-04	2	1.14378310e-02	5.82434150e-04	2	false	GAMG	1.79682180e-02	1.47529620e-03	1	true
0.2705          	smoothSolver	7.36036010e-03	3.66961430e-04	2	1.14223020e-02	5.83733260e-04	2	false	GAMG	7.77682470e-03	5.23842270e-04	1	true
0.271           	smoothSolver	7.36112390e-03	3.67773370e-04	2	1.14183030e-02	5.84453370e-04	2	false	GAMG	1.26893150e-02	1.03911210e-03	1	true
0.2715          	smoothSolver	7.35757150e-03	3.68871120e-04	2	1.14055130e-02	5.84208370e-04	2	false	GAMG	1.99796070e-02	1.16616200e-03	1	true
0.272           	smoothSolver	7.36933860e-03	3.73590830e-04	2	1.14285450e-02	5.84329940e-04	2	false	GAMG	9.77768470e-03	8.41739690e-04	1	true
0.2725          	smoothSolver	7.34676170e-03	3.73654530e-04	2	1.13884050e-02	5.86750880e-04	2	false	GAMG	9.74158420e-03	7.28552270e-04	1	true
0.273           	smoothSolver	7.34070140e-03	3.67764000e-04	2	1.13908910e-02	5.79157040e-04	2	false	GAMG	8.82388980e-03	6.84781580e-04	1	true
0.2735          	smoothSolver	7.34652250e-03	3.64245840e-04	2	1.14007730e-02	5.73441590e-04	2	false	GAMG	9.05784330e-03	7.14096520e-04	1	true
0.274           	smoothSolver	7.35011850e-03	3.62624550e-04	2	1.13751400e-02	5.65061600e-04	2	false	GAMG	1.05182140e-02	8.27706380e-04	1	true
0.2745          	smoothSolver	7.36036170e-03	3.62877500e-04	2	1.13586760e-02	5.62552510e-04	2	false	GAMG	1.06013310e-02	7.91602550e-04	1	true
0.275           	smoothSolver	7.37799380e-03	3.66818100e-04	2	1.13428290e-02	5.64239080e-04	2	false	GAMG	1.04055760e-02	7.42290460e-04	1	true
0.2755          	smoothSolver	7.37691890e-03	3.62763270e-04	2	1.13317780e-02	5.56472620e-04	2	false	GAMG	1.00132810e-02	7.71066400e-04	1	true
0.276           	smoothSolver	7.37740030e-03	3.61678420e-04	2	1.13256970e-02	5.52698330e-04	2	false	GAMG	7.94806180e-03	5.43130130e-04	1	true
0.2765          	smoothSolver	7.39556090e-03	3.61968400e-04	2	1.13016040e-02	5.50372680e-04	2	false	GAMG	1.09479260e-02	8.16719340e-04	1	true
0.277           	smoothSolver	7.39870460e-03	3.57475910e-04	2	1.12621820e-02	5.43277920e-04	2	false	GAMG	6.58847590e-03	4.83159080e-04	1	true
0.2775          	smoothSolver	7.40976780e-03	3.58006820e-04	2	1.12415210e-02	5.40724400e-04	2	false	GAMG	2.68659350e-03	2.03494480e-04	1	true
0.278           	smoothSolver	7.41580010e-03	3.57487340e-04	2	1.12031950e-02	5.37723430e-04	2	false	GAMG	8.40061420e-03	6.56793350e-04	1	true
0.2785          	smoothSolver	7.42529220e-03	3.56232240e-04	2	1.11708300e-02	5.28985460e-04	2	false	GAMG	9.27730010e-03	4.82095040e-04	1	true
0.279           	smoothSolver	7.44967500e-03	3.56046140e-04	2	1.11497300e-02	5.27854170e-04	2	false	GAMG	6.03541700e-03	4.73010470e-04	1	true
0.2795          	smoothSolver	7.44574990e-03	3.56654060e-04	2	1.10935510e-02	5.26474860e-04	2	false	GAMG	1.06717730e-02	7.49791760e-04	1	true
0.28            	smoothSolver	7.46063810e-03	3.59056510e-04	2	1.10412020e-02	5.26657650e-04	2	false	GAMG	5.84498830e-03	4.46676460e-04	1	true
0.2805          	smoothSolver	7.45896250e-03	3.59862490e-04	2	1.10050240e-02	5.28877820e-04	2	false	GAMG	7.12450950e-03	5.58174090e-04	1	true
0.281           	smoothSolver	7.46585660e-03	3.60557670e-04	2	1.09459980e-02	5.25825890e-04	2	false	GAMG	1.10581700e-02	8.24022420e-04	1	true
0.2815          	smoothSolver	7.46945090e-03	3.60177210e-04	2	1.08909790e-02	5.19948810e-04	2	false	GAMG	5.27215040e-03	3.85649450e-04	1	true
0.282           	smoothSolver	7.48226010e-03	3.63065710e-04	2	1.08441380e-02	5.22660290e-04	2	false	GAMG	6.23701680e-03	4.82171430e-04	1	true
0.2825          	smoothSolver	7.48212380e-03	3.65051710e-04	2	1.07828420e-02	5.22858910e-04	2	false	GAMG	7.24657650e-03	3.91335690e-04	1	true
0.283           	smoothSolver	7.49120090e-03	3.66324590e-04	2	1.07177180e-02	5.12025780e-04	2	false	GAMG	6.04027150e-03	4.75335310e-04	1	true
0.2835          	smoothSolver	7.48863260e-03	3.65368490e-04	2	1.06606250e-02	5.09874280e-04	2	false	GAMG	6.26118590e-03	3.83840910e-04	1	true
0.284           	smoothSolver	7.51202400e-03	3.69337740e-04	2	1.06209200e-02	5.09865850e-04	2	false	GAMG	4.63166920e-03	3.50762620e-04	1	true
0.2845          	smoothSolver	7.50592640e-03	3.68654930e-04	2	1.05472480e-02	5.03282560e-04	2	false	GAMG	1.86077160e-02	5.12361600e-04	1	true
0.285           	smoothSolver	7.51958970e-03	3.66629490e-04	2	1.05072480e-02	5.03781760e-04	2	false	GAMG	6.45128990e-03	5.15831570e-04	1	true
0.2855          	smoothSolver	7.51294740e-03	3.66341740e-04	2	1.04346410e-02	5.03169540e-04	2	false	GAMG	6.22174460e-03	4.64591970e-04	1	true
0.286           	smoothSolver	7.52739940e-03	3.68188990e-04	2	1.03920560e-02	4.98967590e-04	2	false	GAMG	5.05848730e-03	4.09186380e-04	1	true
0.2865          	smoothSolver	7.53358910e-03	3.69197240e-04	2	1.03317790e-02	4.99631420e-04	2	false	GAMG	6.58127450e-03	5.19825670e-04	1	true
0.287           	smoothSolver	7.54469760e-03	3.69329330e-04	2	1.02892690e-02	5.01199150e-04	2	false	GAMG	5.94402370e-03	4.75446220e-04	1	true
0.2875          	smoothSolver	7.56013780e-03	3.69964480e-04	2	1.02512000e-02	4.94271870e-04	2	false	GAMG	5.60299770e-03	4.35136990e-04	1	true
0.288           	smoothSolver	7.56615380e-03	3.64788320e-04	2	1.02241050e-02	4.92958720e-04	2	false	GAMG	2.29075040e-03	1.70390130e-04	1	true
0.2885          	smoothSolver	7.57298020e-03	3.63842080e-04	2	1.02002470e-02	4.97953660e-04	2	false	GAMG	6.94321860e-03	5.15266850e-04	1	true
0.289           	smoothSolver	7.59641200e-03	3.67988510e-04	2	1.01758320e-02	4.97693470e-04	2	false	GAMG	6.94223170e-03	5.33348430e-04	1	true
0.2895          	smoothSolver	7.62433930e-03	3.74798320e-04	2	1.01441380e-02	4.97793120e-04	2	false	GAMG	7.18439650e-03	5.62023700e-04	1	true
0.29            	smoothSolver	7.64206310e-03	3.80536570e-04	2	1.01175550e-02	4.99750980e-04	2	false	GAMG	8.50752000e-03	6.10672040e-04	1	true
0.2905          	smoothSolver	7.66211550e-03	3.83685760e-04	2	1.01006740e-02	4.94081510e-04	2	false	GAMG	1.08347340e-02	7.71647620e-04	1	true
0.291           	smoothSolver	7.67892120e-03	3.87135230e-04	2	1.00943090e-02	4.92941450e-04	2	false	GAMG	8.15252590e-03	6.65236040e-04	1	true
0.2915          	smoothSolver	7.69687820e-03	3.87457280e-04	2	1.00693720e-02	4.93844920e-04	2	false	GAMG	1.00718520e-02	7.66403520e-04	1	true
0.292           	smoothSolver	7.72890420e-03	3.89519720e-04	2	1.00612350e-02	4.88527940e-04	2	false	GAMG	7.15460790e-03	5.79502560e-04	1	true
0.2925          	smoothSolver	7.73144980e-03	3.89166300e-04	2	1.00580260e-02	4.85711740e-04	2	false	GAMG	1.11216190e-02	6.96606310e-04	1	true
0.293           	smoothSolver	7.76598640e-03	3.95233180e-04	2	1.00663020e-02	4.87898980e-04	2	false	GAMG	1.03901410e-02	6.18707630e-04	1	true
0.2935          	smoothSolver	7.79678060e-03	3.94720640e-04	2	1.00820570e-02	4.82230640e-04	2	false	GAMG	9.87066290e-03	7.70751930e-04	1	true
0.294           	smoothSolver	7.79429650e-03	3.92037690e-04	2	1.00625580e-02	4.80010550e-04	2	false	GAMG	8.08900940e-03	5.54183390e-04	1	true
0.2945          	smoothSolver	7.81980520e-03	3.90789260e-04	2	1.00614750e-02	4.81464210e-04	2	false	GAMG	8.92948690e-03	6.34123940e-04	1	true
0.295           	smoothSolver	7.83758930e-03	3.87806930e-04	2	1.00592730e-02	4.77393420e-04	2	false	GAMG	1.37732880e-02	5.65248520e-04	1	true
0.2955          	smoothSolver	7.85993060e-03	3.91309110e-04	2	1.00555790e-02	4.80466210e-04	2	false	GAMG	6.43943960e-03	4.02139130e-04	1	true
0.296           	smoothSolver	7.87897900e-03	3.95688000e-04	2	1.00623040e-02	4.85860380e-04	2	false	GAMG	6.34713020e-03	4.60762740e-04	1	true
0.2965          	smoothSolver	7.88548880e-03	4.00134730e-04	2	1.00722950e-02	4.92347860e-04	2	false	GAMG	1.08241360e-02	7.73771880e-04	1	true
0.297           	smoothSolver	7.90351980e-03	4.05119380e-04	2	1.00737630e-02	4.94985960e-04	2	false	GAMG	8.28909750e-03	5.29926710e-04	1	true
0.2975          	smoothSolver	7.91259600e-03	4.03841370e-04	2	1.00824210e-02	4.97368270e-04	2	false	GAMG	4.69892840e-03	3.05569390e-04	1	true
0.298           	smoothSolver	7.91602370e-03	4.02783470e-04	2	1.00959550e-02	5.03725970e-04	2	false	GAMG	6.83900300e-03	3.97350940e-04	1	true
0.2985          	smoothSolver	7.90402840e-03	4.02818990e-04	2	1.00951370e-02	5.11126900e-04	2	false	GAMG	5.73421590e-03	3.94629470e-04	1	true
0.299           	smoothSolver	7.90207140e-03	4.07041100e-04	2	1.00909280e-02	5.11912690e-04	2	false	GAMG	9.10847840e-03	4.97404060e-04	1	true
0.2995          	smoothSolver	7.89775290e-03	4.09390540e-04	2	1.00838940e-02	5.15308260e-04	2	false	GAMG	9.28944820e-03	5.39862260e-04	1	true
0.3             	smoothSolver	7.90223520e-03	4.12530190e-04	2	1.00611440e-02	5.15816610e-04	2	false	GAMG	7.20119340e-03	3.48449090e-04	1	true
0.3005          	smoothSolver	7.89134760e-03	4.17585960e-04	2	1.00404400e-02	5.14999830e-04	2	false	GAMG	5.80624090e-03	3.80808430e-04	1	true
0.301           	smoothSolver	7.89742960e-03	4.18168440e-04	2	1.00287230e-02	5.16072370e-04	2	false	GAMG	5.75320460e-03	3.39694850e-04	1	true
0.3015          	smoothSolver	7.88951000e-03	4.17058840e-04	2	9.99966730e-03	5.18649640e-04	2	false	GAMG	5.97292950e-03	3.80571800e-04	1	true
0.302           	smoothSolver	7.88890580e-03	4.16852540e-04	2	9.97127880e-03	5.14884400e-04	2	false	GAMG	5.19464880e-03	3.65257030e-04	1	true
0.3025          	smoothSolver	7.87716890e-03	4.16172990e-04	2	9.94644250e-03	5.14105290e-04	2	false	GAMG	7.83949030e-03	3.63870230e-04	1	true
0.303           	smoothSolver	7.88295720e-03	4.11992480e-04	2	9.92705130e-03	5.16148320e-04	2	false	GAMG	6.82672670e-03	3.96159280e-04	1	true
0.3035          	smoothSolver	7.87466640e-03	4.06525380e-04	2	9.89595290e-03	5.11851390e-04	2	false	GAMG	5.55406930e-03	3.43868300e-04	1	true
0.304           	smoothSolver	7.87457790e-03	4.03023760e-04	2	9.86886740e-03	5.05763690e-04	2	false	GAMG	7.25424490e-03	4.37285360e-04	1	true
0.3045          	smoothSolver	7.85319610e-03	4.02064200e-04	2	9.83380160e-03	5.02477770e-04	2	false	GAMG	5.01586810e-03	3.34760090e-04	1	true
0.305           	smoothSolver	7.85719960e-03	4.02733770e-04	2	9.81962850e-03	5.05729710e-04	2	false	GAMG	7.91095950e-03	5.49001670e-04	1	true
0.3055          	smoothSolver	7.83323830e-03	4.01005240e-04	2	9.77949330e-03	5.06115970e-04	2	false	GAMG	5.24886840e-03	3.48064230e-04	1	true
0.306           	smoothSolver	7.83905570e-03	4.01181230e-04	2	9.76029680e-03	5.05306270e-04	2	false	GAMG	6.17884290e-03	3.81786300e-04	1	true
0.3065          	smoothSolver	7.82931770e-03	3.97931470e-04	2	9.73128850e-03	5.03467080e-04	2	false	GAMG	1.02547830e-02	5.10834740e-04	1	true
0.307           	smoothSolver	7.83170650e-03	3.96886080e-04	2	9.71168430e-03	5.02743290e-04	2	false	GAMG	6.08838920e-03	4.60988540e-04	1	true
0.3075          	smoothSolver	7.82952640e-03	3.93288080e-04	2	9.68036600e-03	4.99463600e-04	2	false	GAMG	7.34548830e-03	5.12148230e-04	1	true
0.308           	smoothSolver	7.82062320e-03	3.91840640e-04	2	9.64404300e-03	4.97535310e-04	2	false	GAMG	9.72816120e-03	6.66642440e-04	1	true
0.3085          	smoothSolver	7.82272300e-03	3.91244360e-04	2	9.62647960e-03	4.90599780e-04	2	false	GAMG	7.75029110e-03	5.13458890e-04	1	true
0.309           	smoothSolver	7.81332060e-03	3.91691430e-04	2	9.59476880e-03	4.85622180e-04	2	false	GAMG	9.73331280e-03	6.43569360e-04	1	true
0.3095          	smoothSolver	7.81337490e-03	3.90830590e-04	2	9.58110260e-03	4.83860540e-04	2	false	GAMG	1.11768300e-02	7.60156110e-04	1	true
0.31            	smoothSolver	7.79786060e-03	3.89854410e-04	2	9.55731220e-03	4.85990150e-04	2	false	GAMG	1.01695350e-02	7.00691750e-04	1	true
0.3105          	smoothSolver	7.80145190e-03	3.90531780e-04	2	9.54672570e-03	4.86506100e-04	2	false	GAMG	1.58547630e-02	1.04100040e-03	1	true
0.311           	smoothSolver	7.78279200e-03	3.87774510e-04	2	9.51712700e-03	4.88824960e-04	2	false	GAMG	9.45689500e-03	6.68543400e-04	1	true
0.3115          	smoothSolver	7.78186910e-03	3.90103700e-04	2	9.50133440e-03	4.88647470e-04	2	false	GAMG	1.65724320e-02	1.12859160e-03	1	true
0.312           	smoothSolver	7.78169470e-03	3.87314690e-04	2	9.48904020e-03	4.83993910e-04	2	false	GAMG	8.42670120e-03	5.34490990e-04	1	true
0.3125          	smoothSolver	7.77925050e-03	3.89224380e-04	2	9.47039400e-03	4.80557630e-04	2	false	GAMG	1.34906430e-02	9.32897120e-04	1	true
0.313           	smoothSolver	7.77567720e-03	3.89534400e-04	2	9.45462230e-03	4.78898380e-04	2	false	GAMG	1.15555150e-02	8.57919280e-04	1	true
0.3135          	smoothSolver	7.78590180e-03	3.91732580e-04	2	9.44150840e-03	4.75920830e-04	2	false	GAMG	1.11403410e-02	7.84036550e-04	1	true
0.314           	smoothSolver	7.77590140e-03	3.93439930e-04	2	9.42099970e-03	4.73779260e-04	2	false	GAMG	1.28929430e-02	7.47528410e-04	1	true
0.3145          	smoothSolver	7.79836780e-03	3.95403750e-04	2	9.40483460e-03	4.70945200e-04	2	false	GAMG	1.23491770e-02	8.44358570e-04	1	true
0.315           	smoothSolver	7.77315410e-03	3.94814410e-04	2	9.38227500e-03	4.74030680e-04	2	false	GAMG	1.41084530e-02	9.17431760e-04	1	true
0.3155          	smoothSolver	7.76750430e-03	3.96393120e-04	2	9.37900620e-03	4.74433180e-04	2	false	GAMG	1.29779730e-02	9.00849660e-04	1	true
0.316           	smoothSolver	7.74199490e-03	3.97370930e-04	2	9.34817860e-03	4.70573640e-04	2	false	GAMG	1.68261930e-01	7.63540270e-04	1	true
0.3165          	smoothSolver	7.75338770e-03	3.99382020e-04	2	9.35405360e-03	4.69956030e-04	2	false	GAMG	1.02086170e-02	6.29950430e-04	1	true
0.317           	smoothSolver	7.72135160e-03	3.96880690e-04	2	9.30423620e-03	4.66226260e-04	2	false	GAMG	1.67164370e-02	1.10299210e-03	1	true
0.3175          	smoothSolver	7.71308690e-03	3.96580610e-04	2	9.26128330e-03	4.64137180e-04	2	false	GAMG	2.31683900e-02	1.10401240e-03	1	true
0.318           	smoothSolver	7.72882590e-03	3.95523560e-04	2	9.24022550e-03	4.60523000e-04	2	false	GAMG	1.21444660e-02	8.93626200e-04	1	true
0.3185          	smoothSolver	7.69277770e-03	3.95303720e-04	2	9.16007970e-03	4.60786100e-04	2	false	GAMG	1.75437630e-02	1.14890860e-03	1	true
0.319           	smoothSolver	7.70074330e-03	3.97054510e-04	2	9.12627210e-03	4.61415650e-04	2	false	GAMG	1.25225880e-02	9.46453550e-04	1	true
0.3195          	smoothSolver	7.67501990e-03	3.97338990e-04	2	9.06796230e-03	4.61877440e-04	2	false	GAMG	1.62748310e-02	1.13241910e-03	1	true
0.32            	smoothSolver	7.67294320e-03	3.98417980e-04	2	9.02591440e-03	4.61243300e-04	2	false	GAMG	1.42927580e-02	9.39533550e-04	1	true
0.3205          	smoothSolver	7.63368970e-03	3.98365420e-04	2	8.97258590e-03	4.60656670e-04	2	false	GAMG	1.52646020e-02	1.10815830e-03	1	true
0.321           	smoothSolver	7.62598550e-03	4.00659810e-04	2	8.94416710e-03	4.60910890e-04	2	false	GAMG	1.23768850e-02	9.11784660e-04	1	true
0.3215          	smoothSolver	7.59429910e-03	3.99980250e-04	2	8.89255490e-03	4.63060980e-04	2	false	GAMG	2.12017540e-02	1.30958560e-03	1	true
0.322           	smoothSolver	7.58537060e-03	3.97089210e-04	2	8.86516180e-03	4.59889370e-04	2	false	GAMG	1.60867380e-02	1.24440450e-03	1	true
0.3225          	smoothSolver	7.54751320e-03	3.93426870e-04	2	8.80724440e-03	4.56097090e-04	2	false	GAMG	1.69803630e-02	1.10239170e-03	1	true
0.323           	smoothSolver	7.54885960e-03	3.90186420e-04	2	8.76596960e-03	4.51954120e-04	2	false	GAMG	1.58683180e-02	1.29688150e-03	1	true
0.3235          	smoothSolver	7.50522550e-03	3.86993130e-04	2	8.70895470e-03	4.51448180e-04	2	false	GAMG	2.06951900e-02	1.41028740e-03	1	true
0.324           	smoothSolver	7.50754390e-03	3.85888820e-04	2	8.66510330e-03	4.50771220e-04	2	false	GAMG	1.53088460e-02	1.15282400e-03	1	true
